Orthogroup	GCA_000310125.2	Reactor4-bin.4
OG0001488	lcl|AMXB01000042.1_prot_ENO76202.1_3619	CEKMHFBL_02314
OG0001489	lcl|AMXB01000042.1_prot_ENO76200.1_3617	CEKMHFBL_02316
OG0001490	lcl|AMXB01000042.1_prot_ENO76199.1_3616	CEKMHFBL_02317
OG0001491	lcl|AMXB01000042.1_prot_ENO76198.1_3615	CEKMHFBL_02318
OG0001492	lcl|AMXB01000042.1_prot_ENO76197.1_3614	CEKMHFBL_02319
OG0001493	lcl|AMXB01000042.1_prot_ENO76195.1_3612	CEKMHFBL_02321
OG0001494	lcl|AMXB01000015.1_prot_ENO80967.1_1939	CEKMHFBL_02322
OG0001495	lcl|AMXB01000015.1_prot_ENO80968.1_1940	CEKMHFBL_02323
OG0001496	lcl|AMXB01000015.1_prot_ENO80969.1_1941	CEKMHFBL_02324
OG0001497	lcl|AMXB01000015.1_prot_ENO80970.1_1942	CEKMHFBL_02325
OG0001498	lcl|AMXB01000015.1_prot_ENO80971.1_1943	CEKMHFBL_02326
OG0001499	lcl|AMXB01000015.1_prot_ENO80972.1_1944	CEKMHFBL_02327
OG0001500	lcl|AMXB01000015.1_prot_ENO81038.1_2010	CEKMHFBL_02139
OG0001501	lcl|AMXB01000015.1_prot_ENO81039.1_2011	CEKMHFBL_02127
OG0001502	lcl|AMXB01000015.1_prot_ENO81041.1_2013	CEKMHFBL_02125
OG0001503	lcl|AMXB01000015.1_prot_ENO81042.1_2014	CEKMHFBL_02124
OG0001504	lcl|AMXB01000015.1_prot_ENO81043.1_2015	CEKMHFBL_02123
OG0001506	lcl|AMXB01000005.1_prot_ENO82492.1_787	CEKMHFBL_02617
OG0001507	lcl|AMXB01000052.1_prot_ENO75495.1_3886	CEKMHFBL_03794
OG0001508	lcl|AMXB01000052.1_prot_ENO75496.1_3887	CEKMHFBL_03793
OG0001509	lcl|AMXB01000052.1_prot_ENO75497.1_3888	CEKMHFBL_03792
OG0001510	lcl|AMXB01000052.1_prot_ENO75498.1_3889	CEKMHFBL_03791
OG0001511	lcl|AMXB01000052.1_prot_ENO75501.1_3892	CEKMHFBL_03788
OG0001512	lcl|AMXB01000001.1_prot_ENO83253.1_126	CEKMHFBL_03787
OG0001514	lcl|AMXB01000044.1_prot_ENO76074.1_3677	CEKMHFBL_01554
OG0001518	lcl|AMXB01000039.1_prot_ENO76453.1_3529	CEKMHFBL_01537
OG0001519	lcl|AMXB01000007.1_prot_ENO82171.1_1090	CEKMHFBL_01628
OG0001520	lcl|AMXB01000007.1_prot_ENO82168.1_1087	CEKMHFBL_01631
OG0001521	lcl|AMXB01000007.1_prot_ENO82167.1_1086	CEKMHFBL_01632
OG0001522	lcl|AMXB01000007.1_prot_ENO82163.1_1082	CEKMHFBL_01184
OG0001524	lcl|AMXB01000002.1_prot_ENO82922.1_182	CEKMHFBL_02235
OG0001526	lcl|AMXB01000002.1_prot_ENO82924.1_184	CEKMHFBL_00689
OG0001527	lcl|AMXB01000002.1_prot_ENO82925.1_185	CEKMHFBL_00690
OG0001528	lcl|AMXB01000045.1_prot_ENO75998.1_3717	CEKMHFBL_01098
OG0001529	lcl|AMXB01000045.1_prot_ENO75997.1_3716	CEKMHFBL_01097
OG0001530	lcl|AMXB01000039.1_prot_ENO76459.1_3535	CEKMHFBL_00451
OG0001531	lcl|AMXB01000032.1_prot_ENO77266.1_3200	CEKMHFBL_02380
OG0001532	lcl|AMXB01000034.1_prot_ENO77066.1_3301	CEKMHFBL_01432
OG0001533	lcl|AMXB01000034.1_prot_ENO77068.1_3303	CEKMHFBL_01429
OG0001534	lcl|AMXB01000032.1_prot_ENO77275.1_3209	CEKMHFBL_01957
OG0001535	lcl|AMXB01000036.1_prot_ENO76810.1_3381	CEKMHFBL_02238
OG0001536	lcl|AMXB01000036.1_prot_ENO76809.1_3380	CEKMHFBL_02239
OG0001537	lcl|AMXB01000036.1_prot_ENO76807.1_3378	CEKMHFBL_02241
OG0001538	lcl|AMXB01000036.1_prot_ENO76804.1_3375	CEKMHFBL_02244
OG0001539	lcl|AMXB01000036.1_prot_ENO76803.1_3374	CEKMHFBL_02245
OG0001540	lcl|AMXB01000002.1_prot_ENO82959.1_219	CEKMHFBL_03658
OG0001541	lcl|AMXB01000002.1_prot_ENO82957.1_217	CEKMHFBL_03657
OG0001542	lcl|AMXB01000002.1_prot_ENO82956.1_216	CEKMHFBL_03656
OG0001543	lcl|AMXB01000032.1_prot_ENO77260.1_3194	CEKMHFBL_02646
OG0001544	lcl|AMXB01000007.1_prot_ENO82138.1_1057	CEKMHFBL_01468
OG0001545	lcl|AMXB01000010.1_prot_ENO81707.1_1475	CEKMHFBL_01322
OG0001546	lcl|AMXB01000002.1_prot_ENO82954.1_214	CEKMHFBL_03654
OG0001547	lcl|AMXB01000002.1_prot_ENO82953.1_213	CEKMHFBL_03653
OG0001548	lcl|AMXB01000002.1_prot_ENO82950.1_210	CEKMHFBL_03650
OG0001550	lcl|AMXB01000002.1_prot_ENO82945.1_205	CEKMHFBL_03646
OG0001551	lcl|AMXB01000010.1_prot_ENO81617.1_1385	CEKMHFBL_02851
OG0001552	lcl|AMXB01000005.1_prot_ENO82421.1_716	CEKMHFBL_02848
OG0001553	lcl|AMXB01000005.1_prot_ENO82420.1_715	CEKMHFBL_02847
OG0001554	lcl|AMXB01000005.1_prot_ENO82418.1_713	CEKMHFBL_02845
OG0001555	lcl|AMXB01000005.1_prot_ENO82417.1_712	CEKMHFBL_02844
OG0001556	lcl|AMXB01000005.1_prot_ENO82416.1_711	CEKMHFBL_03574
OG0001557	lcl|AMXB01000005.1_prot_ENO82414.1_709	CEKMHFBL_03573
OG0001558	lcl|AMXB01000013.1_prot_ENO81281.1_1819	CEKMHFBL_02109
OG0001559	lcl|AMXB01000013.1_prot_ENO81275.1_1813	CEKMHFBL_02104
OG0001560	lcl|AMXB01000013.1_prot_ENO81270.1_1808	CEKMHFBL_02106
OG0001561	lcl|AMXB01000003.1_prot_ENO82870.1_512	CEKMHFBL_00773
OG0001562	lcl|AMXB01000002.1_prot_ENO83046.1_306	CEKMHFBL_04120
OG0001563	lcl|AMXB01000002.1_prot_ENO83045.1_305	CEKMHFBL_04119
OG0001564	lcl|AMXB01000011.1_prot_ENO81474.1_1530	CEKMHFBL_00542
OG0001565	lcl|AMXB01000002.1_prot_ENO83044.1_304	CEKMHFBL_04118
OG0001566	lcl|AMXB01000002.1_prot_ENO83043.1_303	CEKMHFBL_04117
OG0001567	lcl|AMXB01000002.1_prot_ENO83041.1_301	CEKMHFBL_04116
OG0001568	lcl|AMXB01000002.1_prot_ENO83049.1_309	CEKMHFBL_04133
OG0001569	lcl|AMXB01000002.1_prot_ENO83050.1_310	CEKMHFBL_04132
OG0001570	lcl|AMXB01000002.1_prot_ENO82992.1_252	CEKMHFBL_01652
OG0001571	lcl|AMXB01000002.1_prot_ENO83019.1_279	CEKMHFBL_01039
OG0001572	lcl|AMXB01000002.1_prot_ENO83021.1_281	CEKMHFBL_02016
OG0001573	lcl|AMXB01000060.1_prot_ENO75157.1_4031	CEKMHFBL_02040
OG0001574	lcl|AMXB01000060.1_prot_ENO75156.1_4030	CEKMHFBL_02041
OG0001575	lcl|AMXB01000060.1_prot_ENO75155.1_4029	CEKMHFBL_02042
OG0001576	lcl|AMXB01000060.1_prot_ENO75154.1_4028	CEKMHFBL_02043
OG0001577	lcl|AMXB01000060.1_prot_ENO75153.1_4027	CEKMHFBL_02044
OG0001578	lcl|AMXB01000060.1_prot_ENO75152.1_4026	CEKMHFBL_02045
OG0001579	lcl|AMXB01000060.1_prot_ENO75151.1_4025	CEKMHFBL_02046
OG0001580	lcl|AMXB01000060.1_prot_ENO75150.1_4024	CEKMHFBL_02047
OG0001581	lcl|AMXB01000060.1_prot_ENO75149.1_4023	CEKMHFBL_02048
OG0001582	lcl|AMXB01000060.1_prot_ENO75148.1_4022	CEKMHFBL_02049
OG0001583	lcl|AMXB01000060.1_prot_ENO75147.1_4021	CEKMHFBL_02050
OG0001584	lcl|AMXB01000007.1_prot_ENO82160.1_1079	CEKMHFBL_01187
OG0001585	lcl|AMXB01000018.1_prot_ENO80673.1_2231	CEKMHFBL_00768
OG0001586	lcl|AMXB01000018.1_prot_ENO80671.1_2229	CEKMHFBL_00766
OG0001587	lcl|AMXB01000018.1_prot_ENO80670.1_2228	CEKMHFBL_00765
OG0001588	lcl|AMXB01000018.1_prot_ENO80669.1_2227	CEKMHFBL_00764
OG0001589	lcl|AMXB01000001.1_prot_ENO83265.1_138	CEKMHFBL_00761
OG0001590	lcl|AMXB01000040.1_prot_ENO76363.1_3568	CEKMHFBL_02378
OG0001592	lcl|AMXB01000074.1_prot_ENO74679.1_4194	CEKMHFBL_00599
OG0001593	lcl|AMXB01000007.1_prot_ENO82184.1_1103	CEKMHFBL_01790
OG0001594	lcl|AMXB01000036.1_prot_ENO76793.1_3364	CEKMHFBL_03471
OG0001595	lcl|AMXB01000014.1_prot_ENO81142.1_1906, lcl|AMXB01000007.1_prot_ENO82165.1_1084	CEKMHFBL_01634
OG0001597	lcl|AMXB01000010.1_prot_ENO81675.1_1443	CEKMHFBL_04270
OG0001598	lcl|AMXB01000031.1_prot_ENO77386.1_3120	CEKMHFBL_02645
OG0001601	lcl|AMXB01000013.1_prot_ENO81199.1_1737, lcl|AMXB01000028.1_prot_ENO78043.1_2991	CEKMHFBL_03092
OG0001605	lcl|AMXB01000066.1_prot_ENO74905.1_4098	CEKMHFBL_02468
OG0001606	lcl|AMXB01000026.1_prot_ENO78487.1_2830	CEKMHFBL_01275
OG0001610	lcl|AMXB01000017.1_prot_ENO80750.1_2147	CEKMHFBL_01021
OG0001611	lcl|AMXB01000014.1_prot_ENO81144.1_1908, lcl|AMXB01000020.1_prot_ENO80510.1_2392, lcl|AMXB01000013.1_prot_ENO81257.1_1795	CEKMHFBL_01017
OG0001613	lcl|AMXB01000012.1_prot_ENO81416.1_1719, lcl|AMXB01000012.1_prot_ENO81421.1_1724	CEKMHFBL_02820
OG0001614	lcl|AMXB01000027.1_prot_ENO78272.1_2908	CEKMHFBL_03798
OG0001615	lcl|AMXB01000020.1_prot_ENO80517.1_2399, lcl|AMXB01000008.1_prot_ENO81909.1_1137	CEKMHFBL_01073
OG0001616	lcl|AMXB01000001.1_prot_ENO83289.1_162	CEKMHFBL_03411
OG0001617	lcl|AMXB01000011.1_prot_ENO81543.1_1599	CEKMHFBL_02945
OG0001619	lcl|AMXB01000003.1_prot_ENO82799.1_441	CEKMHFBL_01175
OG0001620	lcl|AMXB01000025.1_prot_ENO78723.1_2748, lcl|AMXB01000053.1_prot_ENO75483.1_3925	CEKMHFBL_02028
OG0001621	lcl|AMXB01000004.1_prot_ENO82703.1_662, lcl|AMXB01000025.1_prot_ENO78727.1_2752, lcl|AMXB01000053.1_prot_ENO75484.1_3926	CEKMHFBL_02029
OG0001622	lcl|AMXB01000048.1_prot_ENO75752.1_3802, lcl|AMXB01000012.1_prot_ENO81370.1_1673	CEKMHFBL_03710
OG0001623	lcl|AMXB01000048.1_prot_ENO75753.1_3803	CEKMHFBL_03709
OG0001624	lcl|AMXB01000012.1_prot_ENO81369.1_1672, lcl|AMXB01000048.1_prot_ENO75754.1_3804	CEKMHFBL_03708
OG0001625	lcl|AMXB01000064.1_prot_ENO74979.1_4070, lcl|AMXB01000004.1_prot_ENO82668.1_627	CEKMHFBL_02605
OG0001629	lcl|AMXB01000082.1_prot_ENO74532.1_4233, lcl|AMXB01000010.1_prot_ENO81636.1_1404	CEKMHFBL_00877
OG0001632	lcl|AMXB01000025.1_prot_ENO78767.1_2792	CEKMHFBL_03733, CEKMHFBL_00347
OG0001634	lcl|AMXB01000005.1_prot_ENO82378.1_673	CEKMHFBL_02234
OG0001635	lcl|AMXB01000019.1_prot_ENO80599.1_2317	CEKMHFBL_02280, CEKMHFBL_03624, CEKMHFBL_04268
OG0001636	lcl|AMXB01000004.1_prot_ENO82578.1_537	CEKMHFBL_00446
OG0001639	lcl|AMXB01000009.1_prot_ENO81759.1_1250	CEKMHFBL_02842
OG0001646	lcl|AMXB01000009.1_prot_ENO81792.1_1283, lcl|AMXB01000008.1_prot_ENO82011.1_1239	CEKMHFBL_00230
OG0001647	lcl|AMXB01000027.1_prot_ENO78225.1_2861	CEKMHFBL_00892
OG0001648	lcl|AMXB01000029.1_prot_ENO77766.1_3023	CEKMHFBL_01783
OG0001649	lcl|AMXB01000029.1_prot_ENO77767.1_3024	CEKMHFBL_01784
OG0001650	lcl|AMXB01000011.1_prot_ENO81527.1_1583	CEKMHFBL_01200
OG0001651	lcl|AMXB01000027.1_prot_ENO78261.1_2897	CEKMHFBL_01781
OG0001652	lcl|AMXB01000001.1_prot_ENO83166.1_39	CEKMHFBL_00610
OG0001655	lcl|AMXB01000002.1_prot_ENO82993.1_253, lcl|AMXB01000004.1_prot_ENO82696.1_655	CEKMHFBL_03396
OG0001658	lcl|AMXB01000049.1_prot_ENO75685.1_3824	CEKMHFBL_01793
OG0001658	lcl|AMXB01000039.1_prot_ENO76437.1_3513	CEKMHFBL_03728
OG0001659	lcl|AMXB01000011.1_prot_ENO81523.1_1579	CEKMHFBL_00801, CEKMHFBL_01147
OG0001660	lcl|AMXB01000014.1_prot_ENO81100.1_1864, lcl|AMXB01000070.1_prot_ENO74813.1_4157	CEKMHFBL_02002, CEKMHFBL_00537, CEKMHFBL_03048
OG0001661	lcl|AMXB01000095.1_prot_ENO74432.1_4260, lcl|AMXB01000048.1_prot_ENO75742.1_3792, lcl|AMXB01000112.1_prot_ENO74342.1_4279, lcl|AMXB01000128.1_prot_ENO74296.1_4295, lcl|AMXB01000118.1_prot_ENO74321.1_4286	CEKMHFBL_03663
OG0001666	lcl|AMXB01000031.1_prot_ENO77413.1_3147	CEKMHFBL_01686
OG0001667	lcl|AMXB01000031.1_prot_ENO77414.1_3148	CEKMHFBL_01685
OG0001668	lcl|AMXB01000001.1_prot_ENO83213.1_86	CEKMHFBL_01174
OG0001669	lcl|AMXB01000043.1_prot_ENO76131.1_3673	CEKMHFBL_00135
OG0001674	lcl|AMXB01000003.1_prot_ENO82831.1_473	CEKMHFBL_01906
OG0001675	lcl|AMXB01000066.1_prot_ENO74915.1_4108	CEKMHFBL_03824
OG0001676	lcl|AMXB01000019.1_prot_ENO80604.1_2322	CEKMHFBL_00824
OG0001678	lcl|AMXB01000037.1_prot_ENO76702.1_3441	CEKMHFBL_01494
OG0001680	lcl|AMXB01000003.1_prot_ENO82809.1_451	CEKMHFBL_01486
OG0001681	lcl|AMXB01000003.1_prot_ENO82808.1_450	CEKMHFBL_01485
OG0001682	lcl|AMXB01000019.1_prot_ENO80624.1_2342	CEKMHFBL_04007
OG0001683	lcl|AMXB01000019.1_prot_ENO80614.1_2332	CEKMHFBL_04006
OG0001684	lcl|AMXB01000019.1_prot_ENO80615.1_2333	CEKMHFBL_04005
OG0001685	lcl|AMXB01000019.1_prot_ENO80616.1_2334	CEKMHFBL_04004
OG0001687	lcl|AMXB01000019.1_prot_ENO80617.1_2335	CEKMHFBL_04003
OG0001691	lcl|AMXB01000004.1_prot_ENO82695.1_654	CEKMHFBL_03751
OG0001692	lcl|AMXB01000004.1_prot_ENO82630.1_589	CEKMHFBL_01399
OG0001693	lcl|AMXB01000004.1_prot_ENO82642.1_601	CEKMHFBL_02647
OG0001694	lcl|AMXB01000018.1_prot_ENO80722.1_2280	CEKMHFBL_04067
OG0001695	lcl|AMXB01000019.1_prot_ENO80626.1_2344	CEKMHFBL_02643
OG0001696	lcl|AMXB01000020.1_prot_ENO80516.1_2398	CEKMHFBL_01012
OG0001697	lcl|AMXB01000020.1_prot_ENO80515.1_2397	CEKMHFBL_01013
OG0001698	lcl|AMXB01000020.1_prot_ENO80514.1_2396	CEKMHFBL_01014
OG0001699	lcl|AMXB01000020.1_prot_ENO80513.1_2395	CEKMHFBL_01015
OG0001702	lcl|AMXB01000008.1_prot_ENO81954.1_1182	CEKMHFBL_01222
OG0001706	lcl|AMXB01000054.1_prot_ENO75419.1_3936	CEKMHFBL_01934
OG0001709	lcl|AMXB01000035.1_prot_ENO76917.1_3327	CEKMHFBL_01641
OG0001710	lcl|AMXB01000010.1_prot_ENO81644.1_1412	CEKMHFBL_03085
OG0001714	lcl|AMXB01000053.1_prot_ENO75487.1_3929	CEKMHFBL_02032
OG0001715	lcl|AMXB01000032.1_prot_ENO77229.1_3163	CEKMHFBL_02033
OG0001720	lcl|AMXB01000056.1_prot_ENO75325.1_3987	CEKMHFBL_00001
OG0001723	lcl|AMXB01000029.1_prot_ENO77744.1_3001	CEKMHFBL_01617
OG0001724	lcl|AMXB01000019.1_prot_ENO80637.1_2355	CEKMHFBL_03729
OG0001725	lcl|AMXB01000035.1_prot_ENO76929.1_3339	CEKMHFBL_00048
OG0001726	lcl|AMXB01000016.1_prot_ENO80861.1_2054	CEKMHFBL_03485
OG0001728	lcl|AMXB01000021.1_prot_ENO80065.1_2511	CEKMHFBL_02360
OG0001729	lcl|AMXB01000021.1_prot_ENO80068.1_2514	CEKMHFBL_02362
OG0001731	lcl|AMXB01000002.1_prot_ENO82928.1_188	CEKMHFBL_00693
OG0001732	lcl|AMXB01000005.1_prot_ENO82444.1_739	CEKMHFBL_02989
OG0001733	lcl|AMXB01000005.1_prot_ENO82443.1_738	CEKMHFBL_02990
OG0001734	lcl|AMXB01000005.1_prot_ENO82442.1_737	CEKMHFBL_01246
OG0001735	lcl|AMXB01000036.1_prot_ENO76831.1_3402	CEKMHFBL_02571
OG0001736	lcl|AMXB01000036.1_prot_ENO76830.1_3401	CEKMHFBL_02570
OG0001737	lcl|AMXB01000039.1_prot_ENO76465.1_3541	CEKMHFBL_03474
OG0001739	lcl|AMXB01000004.1_prot_ENO82583.1_542	CEKMHFBL_00030
OG0001741	lcl|AMXB01000004.1_prot_ENO82585.1_544	CEKMHFBL_00021
OG0001742	lcl|AMXB01000004.1_prot_ENO82590.1_549	CEKMHFBL_00020
OG0001743	lcl|AMXB01000004.1_prot_ENO82591.1_550	CEKMHFBL_00019
OG0001744	lcl|AMXB01000004.1_prot_ENO82593.1_552	CEKMHFBL_00017
OG0001745	lcl|AMXB01000004.1_prot_ENO82594.1_553	CEKMHFBL_00016
OG0001746	lcl|AMXB01000004.1_prot_ENO82595.1_554	CEKMHFBL_00015
OG0001747	lcl|AMXB01000004.1_prot_ENO82596.1_555	CEKMHFBL_00014
OG0001748	lcl|AMXB01000004.1_prot_ENO82597.1_556	CEKMHFBL_00013
OG0001749	lcl|AMXB01000039.1_prot_ENO76449.1_3525	CEKMHFBL_03881
OG0001750	lcl|AMXB01000001.1_prot_ENO83267.1_140	CEKMHFBL_01932
OG0001751	lcl|AMXB01000016.1_prot_ENO80863.1_2056	CEKMHFBL_02221
OG0001753	lcl|AMXB01000016.1_prot_ENO80906.1_2099	CEKMHFBL_00296
OG0001754	lcl|AMXB01000007.1_prot_ENO82035.1_954	CEKMHFBL_00291
OG0001755	lcl|AMXB01000022.1_prot_ENO79645.1_2582	CEKMHFBL_01398
OG0001758	lcl|AMXB01000016.1_prot_ENO80873.1_2066	CEKMHFBL_00840
OG0001759	lcl|AMXB01000016.1_prot_ENO80874.1_2067	CEKMHFBL_00839
OG0001760	lcl|AMXB01000016.1_prot_ENO80877.1_2070	CEKMHFBL_00837
OG0001761	lcl|AMXB01000016.1_prot_ENO80878.1_2071	CEKMHFBL_00836
OG0001762	lcl|AMXB01000016.1_prot_ENO80879.1_2072	CEKMHFBL_00835
OG0001763	lcl|AMXB01000016.1_prot_ENO80880.1_2073	CEKMHFBL_00834
OG0001764	lcl|AMXB01000016.1_prot_ENO80881.1_2074	CEKMHFBL_00833
OG0001765	lcl|AMXB01000016.1_prot_ENO80882.1_2075	CEKMHFBL_00832
OG0001766	lcl|AMXB01000016.1_prot_ENO80883.1_2076	CEKMHFBL_00831
OG0001768	lcl|AMXB01000021.1_prot_ENO80024.1_2470	CEKMHFBL_02451
OG0001770	lcl|AMXB01000019.1_prot_ENO80646.1_2364	CEKMHFBL_03872
OG0001771	lcl|AMXB01000007.1_prot_ENO82153.1_1072	CEKMHFBL_02111, CEKMHFBL_01177
OG0001772	lcl|AMXB01000010.1_prot_ENO81667.1_1435	CEKMHFBL_01176
OG0001773	lcl|AMXB01000007.1_prot_ENO82181.1_1100	CEKMHFBL_03269
OG0001775	lcl|AMXB01000029.1_prot_ENO77761.1_3018	CEKMHFBL_02692
OG0001776	lcl|AMXB01000001.1_prot_ENO83139.1_12	CEKMHFBL_00489
OG0001777	lcl|AMXB01000007.1_prot_ENO82097.1_1016	CEKMHFBL_00488
OG0001778	lcl|AMXB01000007.1_prot_ENO82096.1_1015	CEKMHFBL_00487
OG0001779	lcl|AMXB01000007.1_prot_ENO82095.1_1014	CEKMHFBL_00486
OG0001780	lcl|AMXB01000007.1_prot_ENO82093.1_1012	CEKMHFBL_00485
OG0001781	lcl|AMXB01000007.1_prot_ENO82092.1_1011	CEKMHFBL_00484
OG0001782	lcl|AMXB01000007.1_prot_ENO82091.1_1010	CEKMHFBL_00483
OG0001783	lcl|AMXB01000001.1_prot_ENO83208.1_81	CEKMHFBL_03632
OG0001786	lcl|AMXB01000023.1_prot_ENO79298.1_2606	CEKMHFBL_03461
OG0001791	lcl|AMXB01000002.1_prot_ENO82998.1_258	CEKMHFBL_00449
OG0001792	lcl|AMXB01000033.1_prot_ENO77201.1_3252	CEKMHFBL_01556
OG0001793	lcl|AMXB01000006.1_prot_ENO82346.1_950	CEKMHFBL_00883
OG0001795	lcl|AMXB01000005.1_prot_ENO82463.1_758	CEKMHFBL_03355
OG0001796	lcl|AMXB01000016.1_prot_ENO80860.1_2053	CEKMHFBL_03484
OG0001797	lcl|AMXB01000016.1_prot_ENO80859.1_2052	CEKMHFBL_03483
OG0001798	lcl|AMXB01000016.1_prot_ENO80858.1_2051	CEKMHFBL_03482
OG0001800	lcl|AMXB01000008.1_prot_ENO81927.1_1155	CEKMHFBL_01592
OG0001801	lcl|AMXB01000010.1_prot_ENO81627.1_1395	CEKMHFBL_00362
OG0001805	lcl|AMXB01000034.1_prot_ENO77043.1_3278	CEKMHFBL_04023
OG0001806	lcl|AMXB01000033.1_prot_ENO77204.1_3255	CEKMHFBL_01975
OG0001808	lcl|AMXB01000033.1_prot_ENO77210.1_3261	CEKMHFBL_01979
OG0001809	lcl|AMXB01000033.1_prot_ENO77211.1_3262	CEKMHFBL_01978
OG0001811	lcl|AMXB01000003.1_prot_ENO82758.1_400	CEKMHFBL_01721
OG0001813	lcl|AMXB01000013.1_prot_ENO81294.1_1832	CEKMHFBL_00012
OG0001814	lcl|AMXB01000013.1_prot_ENO81297.1_1835	CEKMHFBL_00009
OG0001815	lcl|AMXB01000068.1_prot_ENO74856.1_4122	CEKMHFBL_00002
OG0001816	lcl|AMXB01000054.1_prot_ENO75431.1_3948	CEKMHFBL_00323
OG0001818	lcl|AMXB01000016.1_prot_ENO80869.1_2062	CEKMHFBL_02681
OG0001819	lcl|AMXB01000036.1_prot_ENO76820.1_3391	CEKMHFBL_03631
OG0001820	lcl|AMXB01000036.1_prot_ENO76819.1_3390	CEKMHFBL_03630
OG0001823	lcl|AMXB01000032.1_prot_ENO77248.1_3182	CEKMHFBL_02069
OG0001824	lcl|AMXB01000032.1_prot_ENO77247.1_3181	CEKMHFBL_02068
OG0001825	lcl|AMXB01000032.1_prot_ENO77246.1_3180	CEKMHFBL_02067
OG0001826	lcl|AMXB01000032.1_prot_ENO77245.1_3179	CEKMHFBL_02066
OG0001827	lcl|AMXB01000032.1_prot_ENO77236.1_3170	CEKMHFBL_02057
OG0001828	lcl|AMXB01000020.1_prot_ENO80562.1_2444	CEKMHFBL_00619
OG0001832	lcl|AMXB01000001.1_prot_ENO83181.1_54	CEKMHFBL_01511
OG0001833	lcl|AMXB01000001.1_prot_ENO83185.1_58	CEKMHFBL_00383
OG0001834	lcl|AMXB01000005.1_prot_ENO82402.1_697	CEKMHFBL_00374
OG0001835	lcl|AMXB01000010.1_prot_ENO81670.1_1438	CEKMHFBL_01078
OG0001836	lcl|AMXB01000002.1_prot_ENO83065.1_325	CEKMHFBL_03420
OG0001841	lcl|AMXB01000010.1_prot_ENO81664.1_1432	CEKMHFBL_04204
OG0001843	lcl|AMXB01000010.1_prot_ENO81655.1_1423	CEKMHFBL_02665
OG0001844	lcl|AMXB01000010.1_prot_ENO81656.1_1424	CEKMHFBL_02664
OG0001845	lcl|AMXB01000032.1_prot_ENO77270.1_3204	CEKMHFBL_02666
OG0001847	lcl|AMXB01000002.1_prot_ENO83024.1_284	CEKMHFBL_02673
OG0001848	lcl|AMXB01000002.1_prot_ENO83025.1_285	CEKMHFBL_02674
OG0001849	lcl|AMXB01000002.1_prot_ENO83026.1_286	CEKMHFBL_02675
OG0001850	lcl|AMXB01000002.1_prot_ENO83028.1_288	CEKMHFBL_02677
OG0001855	lcl|AMXB01000007.1_prot_ENO82106.1_1025	CEKMHFBL_02976
OG0001856	lcl|AMXB01000007.1_prot_ENO82103.1_1022	CEKMHFBL_02982
OG0001857	lcl|AMXB01000007.1_prot_ENO82102.1_1021	CEKMHFBL_02983
OG0001858	lcl|AMXB01000007.1_prot_ENO82100.1_1019	CEKMHFBL_02985
OG0001861	lcl|AMXB01000006.1_prot_ENO82326.1_930	CEKMHFBL_01700
OG0001864	lcl|AMXB01000022.1_prot_ENO79652.1_2589	CEKMHFBL_04228
OG0001865	lcl|AMXB01000018.1_prot_ENO80688.1_2246	CEKMHFBL_00566
OG0001866	lcl|AMXB01000018.1_prot_ENO80689.1_2247	CEKMHFBL_00567
OG0001867	lcl|AMXB01000018.1_prot_ENO80691.1_2249	CEKMHFBL_00569
OG0001868	lcl|AMXB01000018.1_prot_ENO80692.1_2250	CEKMHFBL_00570
OG0001869	lcl|AMXB01000018.1_prot_ENO80693.1_2251	CEKMHFBL_00571
OG0001870	lcl|AMXB01000018.1_prot_ENO80694.1_2252	CEKMHFBL_00572
OG0001871	lcl|AMXB01000018.1_prot_ENO80695.1_2253	CEKMHFBL_00573
OG0001874	lcl|AMXB01000011.1_prot_ENO81456.1_1512	CEKMHFBL_01883
OG0001876	lcl|AMXB01000003.1_prot_ENO82810.1_452	CEKMHFBL_02276
OG0001877	lcl|AMXB01000011.1_prot_ENO81480.1_1536	CEKMHFBL_03598
OG0001878	lcl|AMXB01000011.1_prot_ENO81485.1_1541	CEKMHFBL_03593
OG0001879	lcl|AMXB01000011.1_prot_ENO81486.1_1542	CEKMHFBL_03592
OG0001880	lcl|AMXB01000011.1_prot_ENO81487.1_1543	CEKMHFBL_03591
OG0001881	lcl|AMXB01000011.1_prot_ENO81488.1_1544	CEKMHFBL_03590
OG0001882	lcl|AMXB01000011.1_prot_ENO81489.1_1545	CEKMHFBL_03589
OG0001883	lcl|AMXB01000011.1_prot_ENO81490.1_1546	CEKMHFBL_00970
OG0001884	lcl|AMXB01000011.1_prot_ENO81494.1_1550	CEKMHFBL_00974
OG0001887	lcl|AMXB01000039.1_prot_ENO76460.1_3536	CEKMHFBL_00718
OG0001888	lcl|AMXB01000001.1_prot_ENO83212.1_85	CEKMHFBL_02837
OG0001896	lcl|AMXB01000059.1_prot_ENO75196.1_4016	CEKMHFBL_02341
OG0001897	lcl|AMXB01000062.1_prot_ENO75072.1_4053	CEKMHFBL_02527
OG0001898	lcl|AMXB01000062.1_prot_ENO75075.1_4056	CEKMHFBL_02876
OG0001899	lcl|AMXB01000052.1_prot_ENO75519.1_3910	CEKMHFBL_02874
OG0001900	lcl|AMXB01000052.1_prot_ENO75518.1_3909	CEKMHFBL_02873
OG0001902	lcl|AMXB01000045.1_prot_ENO75993.1_3712	CEKMHFBL_00325
