Orthogroup	Reactor4-bin.4	spades-bin.32
OG0003025	CEKMHFBL_00380	BBLLADNB_00329
OG0003026	CEKMHFBL_00379	BBLLADNB_00330
OG0003027	CEKMHFBL_00377	BBLLADNB_00332
OG0003028	CEKMHFBL_00425	BBLLADNB_01500
OG0003029	CEKMHFBL_00424	BBLLADNB_01501
OG0003037	CEKMHFBL_00231	BBLLADNB_02310
OG0003039	CEKMHFBL_02860	BBLLADNB_01528
OG0003042	CEKMHFBL_04213	BBLLADNB_00349
OG0003043	CEKMHFBL_04122	BBLLADNB_02941
OG0003044	CEKMHFBL_03274	BBLLADNB_02736
OG0003050	CEKMHFBL_04194	BBLLADNB_03051
OG0003060	CEKMHFBL_00394	BBLLADNB_03076
OG0003063	CEKMHFBL_01162	BBLLADNB_02289
OG0003072	CEKMHFBL_03292	BBLLADNB_00895
OG0003074	CEKMHFBL_01205	BBLLADNB_02131
OG0003079	CEKMHFBL_03371	BBLLADNB_00220
OG0003086	CEKMHFBL_00300	BBLLADNB_02501
OG0003088	CEKMHFBL_03732	BBLLADNB_03621
OG0003139	CEKMHFBL_01545	BBLLADNB_00175
OG0003173	CEKMHFBL_02099	BBLLADNB_03908
OG0003211	CEKMHFBL_01741, CEKMHFBL_01735	BBLLADNB_00740, BBLLADNB_00741
OG0003222	CEKMHFBL_02594	BBLLADNB_00986, BBLLADNB_03441
OG0003247	CEKMHFBL_04238	BBLLADNB_01583
OG0003269	CEKMHFBL_01203	BBLLADNB_03078
OG0003283	CEKMHFBL_01731	BBLLADNB_00743
OG0003284	CEKMHFBL_01881, CEKMHFBL_02439	BBLLADNB_00746
OG0003296	CEKMHFBL_01840	BBLLADNB_01063
OG0003317	CEKMHFBL_00687	BBLLADNB_03196
OG0003324	CEKMHFBL_00283	BBLLADNB_03071
OG0003326	CEKMHFBL_01247	BBLLADNB_00861
OG0003331	CEKMHFBL_03463	BBLLADNB_03627
OG0003332	CEKMHFBL_02309	BBLLADNB_03368
OG0003334	CEKMHFBL_03877	BBLLADNB_01738
OG0003360	CEKMHFBL_03758	BBLLADNB_03677
OG0003367	CEKMHFBL_02307	BBLLADNB_01765
OG0003368	CEKMHFBL_00520	BBLLADNB_00549
OG0003373	CEKMHFBL_03910	BBLLADNB_00759, BBLLADNB_00756
OG0003383	CEKMHFBL_04267	BBLLADNB_02663
OG0003390	CEKMHFBL_03539	BBLLADNB_00130
OG0003391	CEKMHFBL_01875	BBLLADNB_00133
OG0003393	CEKMHFBL_03955	BBLLADNB_01840
OG0003396	CEKMHFBL_02095	BBLLADNB_01165
OG0003397	CEKMHFBL_02092	BBLLADNB_01166
OG0003398	CEKMHFBL_02093	BBLLADNB_01167
OG0003400	CEKMHFBL_02569	BBLLADNB_00305
OG0003401	CEKMHFBL_02568	BBLLADNB_00306
OG0003409	CEKMHFBL_04151	BBLLADNB_02355
OG0003410	CEKMHFBL_04153	BBLLADNB_03789
OG0003411	CEKMHFBL_04154	BBLLADNB_03790
OG0003412	CEKMHFBL_04158	BBLLADNB_02967
OG0003415	CEKMHFBL_02953	BBLLADNB_01585, BBLLADNB_01587
OG0003418	CEKMHFBL_00500	BBLLADNB_02340
OG0003429	CEKMHFBL_00233	BBLLADNB_02367
OG0003434	CEKMHFBL_01507	BBLLADNB_00984
OG0003437	CEKMHFBL_03337	BBLLADNB_00821
OG0003441	CEKMHFBL_00909	BBLLADNB_00134
OG0003442	CEKMHFBL_00915	BBLLADNB_03543
OG0003443	CEKMHFBL_00918	BBLLADNB_00203
OG0003444	CEKMHFBL_00919	BBLLADNB_00204
OG0003445	CEKMHFBL_00921	BBLLADNB_00206
OG0003446	CEKMHFBL_00924	BBLLADNB_00209
OG0003447	CEKMHFBL_01566, CEKMHFBL_03374	BBLLADNB_00218
OG0003516	CEKMHFBL_01846	BBLLADNB_02713
OG0003646	CEKMHFBL_04206	BBLLADNB_03726
OG0003648	CEKMHFBL_03519	BBLLADNB_01739
OG0003657	CEKMHFBL_01994	BBLLADNB_02418
OG0003687	CEKMHFBL_00722	BBLLADNB_01647
OG0003688	CEKMHFBL_00880	BBLLADNB_02342
OG0003691	CEKMHFBL_00721	BBLLADNB_01648
OG0003692	CEKMHFBL_02699, CEKMHFBL_00176	BBLLADNB_03453
OG0003804	CEKMHFBL_01727	BBLLADNB_03121
OG0003807	CEKMHFBL_03307	BBLLADNB_03028
OG0003828	CEKMHFBL_00097	BBLLADNB_03176
OG0003845	CEKMHFBL_03627	BBLLADNB_03779
OG0003858	CEKMHFBL_04125	BBLLADNB_01830
OG0003876	CEKMHFBL_01077	BBLLADNB_03315
OG0003880	CEKMHFBL_02406	BBLLADNB_01618
OG0003881	CEKMHFBL_02407	BBLLADNB_01619
OG0003882	CEKMHFBL_01285	BBLLADNB_01620
OG0003892	CEKMHFBL_03369	BBLLADNB_03004
OG0003913	CEKMHFBL_01767	BBLLADNB_00289
OG0003925	CEKMHFBL_03540	BBLLADNB_01539
OG0003936	CEKMHFBL_03486	BBLLADNB_02339
OG0003948	CEKMHFBL_00464	BBLLADNB_03492
OG0003952	CEKMHFBL_00490	BBLLADNB_00688
OG0003981	CEKMHFBL_03377	BBLLADNB_00216
OG0003982	CEKMHFBL_03373	BBLLADNB_00219
OG0004388	CEKMHFBL_03027	BBLLADNB_02982
OG0005738	CEKMHFBL_00174	BBLLADNB_02390
OG0005743	CEKMHFBL_01538	BBLLADNB_03900
OG0005748	CEKMHFBL_01925	BBLLADNB_00681
OG0005749	CEKMHFBL_03020	BBLLADNB_02163
OG0005751	CEKMHFBL_03189	BBLLADNB_01554
OG0005752	CEKMHFBL_03190	BBLLADNB_01555
OG0005753	CEKMHFBL_03191	BBLLADNB_01556
OG0005754	CEKMHFBL_03192	BBLLADNB_01557
OG0005756	CEKMHFBL_03492	BBLLADNB_01955
OG0005759	CEKMHFBL_03933	BBLLADNB_03825
