Orthogroup	spades-bin.32	Reactor4-bin.4
OG0003025	BBLLADNB_00329	CEKMHFBL_00380
OG0003026	BBLLADNB_00330	CEKMHFBL_00379
OG0003027	BBLLADNB_00332	CEKMHFBL_00377
OG0003028	BBLLADNB_01500	CEKMHFBL_00425
OG0003029	BBLLADNB_01501	CEKMHFBL_00424
OG0003037	BBLLADNB_02310	CEKMHFBL_00231
OG0003039	BBLLADNB_01528	CEKMHFBL_02860
OG0003042	BBLLADNB_00349	CEKMHFBL_04213
OG0003043	BBLLADNB_02941	CEKMHFBL_04122
OG0003044	BBLLADNB_02736	CEKMHFBL_03274
OG0003050	BBLLADNB_03051	CEKMHFBL_04194
OG0003060	BBLLADNB_03076	CEKMHFBL_00394
OG0003063	BBLLADNB_02289	CEKMHFBL_01162
OG0003072	BBLLADNB_00895	CEKMHFBL_03292
OG0003074	BBLLADNB_02131	CEKMHFBL_01205
OG0003079	BBLLADNB_00220	CEKMHFBL_03371
OG0003086	BBLLADNB_02501	CEKMHFBL_00300
OG0003088	BBLLADNB_03621	CEKMHFBL_03732
OG0003139	BBLLADNB_00175	CEKMHFBL_01545
OG0003173	BBLLADNB_03908	CEKMHFBL_02099
OG0003211	BBLLADNB_00740, BBLLADNB_00741	CEKMHFBL_01741, CEKMHFBL_01735
OG0003222	BBLLADNB_00986, BBLLADNB_03441	CEKMHFBL_02594
OG0003247	BBLLADNB_01583	CEKMHFBL_04238
OG0003269	BBLLADNB_03078	CEKMHFBL_01203
OG0003283	BBLLADNB_00743	CEKMHFBL_01731
OG0003284	BBLLADNB_00746	CEKMHFBL_01881, CEKMHFBL_02439
OG0003296	BBLLADNB_01063	CEKMHFBL_01840
OG0003317	BBLLADNB_03196	CEKMHFBL_00687
OG0003324	BBLLADNB_03071	CEKMHFBL_00283
OG0003326	BBLLADNB_00861	CEKMHFBL_01247
OG0003331	BBLLADNB_03627	CEKMHFBL_03463
OG0003332	BBLLADNB_03368	CEKMHFBL_02309
OG0003334	BBLLADNB_01738	CEKMHFBL_03877
OG0003360	BBLLADNB_03677	CEKMHFBL_03758
OG0003367	BBLLADNB_01765	CEKMHFBL_02307
OG0003368	BBLLADNB_00549	CEKMHFBL_00520
OG0003373	BBLLADNB_00759, BBLLADNB_00756	CEKMHFBL_03910
OG0003383	BBLLADNB_02663	CEKMHFBL_04267
OG0003390	BBLLADNB_00130	CEKMHFBL_03539
OG0003391	BBLLADNB_00133	CEKMHFBL_01875
OG0003393	BBLLADNB_01840	CEKMHFBL_03955
OG0003396	BBLLADNB_01165	CEKMHFBL_02095
OG0003397	BBLLADNB_01166	CEKMHFBL_02092
OG0003398	BBLLADNB_01167	CEKMHFBL_02093
OG0003400	BBLLADNB_00305	CEKMHFBL_02569
OG0003401	BBLLADNB_00306	CEKMHFBL_02568
OG0003409	BBLLADNB_02355	CEKMHFBL_04151
OG0003410	BBLLADNB_03789	CEKMHFBL_04153
OG0003411	BBLLADNB_03790	CEKMHFBL_04154
OG0003412	BBLLADNB_02967	CEKMHFBL_04158
OG0003415	BBLLADNB_01585, BBLLADNB_01587	CEKMHFBL_02953
OG0003418	BBLLADNB_02340	CEKMHFBL_00500
OG0003429	BBLLADNB_02367	CEKMHFBL_00233
OG0003434	BBLLADNB_00984	CEKMHFBL_01507
OG0003437	BBLLADNB_00821	CEKMHFBL_03337
OG0003441	BBLLADNB_00134	CEKMHFBL_00909
OG0003442	BBLLADNB_03543	CEKMHFBL_00915
OG0003443	BBLLADNB_00203	CEKMHFBL_00918
OG0003444	BBLLADNB_00204	CEKMHFBL_00919
OG0003445	BBLLADNB_00206	CEKMHFBL_00921
OG0003446	BBLLADNB_00209	CEKMHFBL_00924
OG0003447	BBLLADNB_00218	CEKMHFBL_01566, CEKMHFBL_03374
OG0003516	BBLLADNB_02713	CEKMHFBL_01846
OG0003646	BBLLADNB_03726	CEKMHFBL_04206
OG0003648	BBLLADNB_01739	CEKMHFBL_03519
OG0003657	BBLLADNB_02418	CEKMHFBL_01994
OG0003687	BBLLADNB_01647	CEKMHFBL_00722
OG0003688	BBLLADNB_02342	CEKMHFBL_00880
OG0003691	BBLLADNB_01648	CEKMHFBL_00721
OG0003692	BBLLADNB_03453	CEKMHFBL_02699, CEKMHFBL_00176
OG0003804	BBLLADNB_03121	CEKMHFBL_01727
OG0003807	BBLLADNB_03028	CEKMHFBL_03307
OG0003828	BBLLADNB_03176	CEKMHFBL_00097
OG0003845	BBLLADNB_03779	CEKMHFBL_03627
OG0003858	BBLLADNB_01830	CEKMHFBL_04125
OG0003876	BBLLADNB_03315	CEKMHFBL_01077
OG0003880	BBLLADNB_01618	CEKMHFBL_02406
OG0003881	BBLLADNB_01619	CEKMHFBL_02407
OG0003882	BBLLADNB_01620	CEKMHFBL_01285
OG0003892	BBLLADNB_03004	CEKMHFBL_03369
OG0003913	BBLLADNB_00289	CEKMHFBL_01767
OG0003925	BBLLADNB_01539	CEKMHFBL_03540
OG0003936	BBLLADNB_02339	CEKMHFBL_03486
OG0003948	BBLLADNB_03492	CEKMHFBL_00464
OG0003952	BBLLADNB_00688	CEKMHFBL_00490
OG0003981	BBLLADNB_00216	CEKMHFBL_03377
OG0003982	BBLLADNB_00219	CEKMHFBL_03373
OG0004388	BBLLADNB_02982	CEKMHFBL_03027
OG0005738	BBLLADNB_02390	CEKMHFBL_00174
OG0005743	BBLLADNB_03900	CEKMHFBL_01538
OG0005748	BBLLADNB_00681	CEKMHFBL_01925
OG0005749	BBLLADNB_02163	CEKMHFBL_03020
OG0005751	BBLLADNB_01554	CEKMHFBL_03189
OG0005752	BBLLADNB_01555	CEKMHFBL_03190
OG0005753	BBLLADNB_01556	CEKMHFBL_03191
OG0005754	BBLLADNB_01557	CEKMHFBL_03192
OG0005756	BBLLADNB_01955	CEKMHFBL_03492
OG0005759	BBLLADNB_03825	CEKMHFBL_03933
